used_memory,heap_memory,free_blocks,external_fragmentation,internal_fragmentation
508480,641352,111,0.929845,616
505600,641352,111,0.931590,616
501696,641352,112,0.933785,616
502272,641352,112,0.933443,616
502760,641352,111,0.933165,632
501352,641352,111,0.933963,632
504624,641352,111,0.932115,632
505600,641352,111,0.931525,632
502952,641352,112,0.933032,632
502696,641352,112,0.933201,632
500152,641352,113,0.934581,632
503624,641352,113,0.932656,632
503768,641352,113,0.932547,632
505656,641352,112,0.931436,680
503768,641352,112,0.932565,648
503856,641352,112,0.932489,648
506936,641352,112,0.930671,648
508976,641352,112,0.929403,648
511680,641352,111,0.927663,688
511248,641352,112,0.927943,688
511472,641352,111,0.927777,720
508600,641352,110,0.877882,720
512480,641352,109,0.873572,744
510936,641352,108,0.875419,744
512472,641352,107,0.873654,776
511368,641352,107,0.874955,776
508432,641352,107,0.878205,776
505040,641352,108,0.881700,776
504328,641352,108,0.882456,776
504904,641352,108,0.881836,776
505064,641352,108,0.881628,776
508176,641352,108,0.878375,776
505376,641352,109,0.881266,776
509040,641352,108,0.877402,824
505144,641352,108,0.881500,824
506688,641352,107,0.879904,848
504384,641352,106,0.882329,848
505976,641352,106,0.880683,848
505656,641352,106,0.881056,848
507208,641352,106,0.879415,848
510160,641352,106,0.876213,848
507048,641352,107,0.879531,848
508544,641352,106,0.877924,880
505680,641352,106,0.880951,880
505408,641352,107,0.881258,848
509240,641352,107,0.877213,848
510488,641352,107,0.875799,848
507840,641352,107,0.878704,848
509624,641352,107,0.876745,848
507760,641352,107,0.878788,848
507944,641352,107,0.878544,848
505664,641352,107,0.880951,848
506400,641352,107,0.880151,848
505680,641352,107,0.880935,848
508800,641352,107,0.877634,848
507280,641352,107,0.879290,848
505216,641352,107,0.881451,848
502152,641352,108,0.884453,848
504320,641352,108,0.882297,848
507112,641352,108,0.879415,848
506184,641352,108,0.880421,848
504640,641352,108,0.882051,824
506288,641352,108,0.880340,824
507584,641352,108,0.878947,824
507096,641352,109,0.879473,808
507360,641352,109,0.879148,808
504288,641352,110,0.882274,808
505864,641352,110,0.880642,808
507408,641352,110,0.878998,808
504136,641352,110,0.882377,808
507728,641352,110,0.878662,808
507152,641352,110,0.879315,808
509168,641352,110,0.877126,808
506880,641352,110,0.879598,808
510176,641352,110,0.876028,808
507856,641352,110,0.878577,808
508904,641352,110,0.877411,808
506480,641352,111,0.879962,808
507000,641352,111,0.879373,808
504072,641352,111,0.882393,808
506680,641352,111,0.879705,808
505144,641352,112,0.881306,776
507880,641352,112,0.878434,776
504272,641352,112,0.882178,776
501104,641352,113,0.885242,776
501888,641352,113,0.884453,776
505792,641352,113,0.880552,776
502192,641352,112,0.837043,776
498488,641352,111,0.842014,776
501288,641352,111,0.838317,776
498512,641352,111,0.841994,768
501248,641352,111,0.838381,768
499888,641352,112,0.840166,768
498144,641352,113,0.842399,768
496552,641352,114,0.844383,768
493504,641352,114,0.848101,768
492456,641352,114,0.849375,768
494304,641352,114,0.847158,768
490424,641352,115,0.851628,768
493048,641352,115,0.848578,768
490624,641352,115,0.851404,768
490864,641352,115,0.851081,768
489672,641352,114,0.852518,768
487880,641352,115,0.854515,728
489304,641352,115,0.852915,728
485568,641352,114,0.857010,728
486600,641352,114,0.855879,728
484800,641352,114,0.857828,704
487024,641352,114,0.855456,704
486960,641352,114,0.855600,680
487432,641352,113,0.855064,712
488264,641352,113,0.854118,712
488128,641352,113,0.854317,712
485288,641352,113,0.857366,712
488256,641352,113,0.854179,712
486040,641352,113,0.856585,712
483288,641352,114,0.859404,712
483064,641352,114,0.859677,712
485960,641352,114,0.856668,712
487080,641352,114,0.855439,712
487208,641352,113,0.855277,736
487160,641352,114,0.855328,736
487520,641352,114,0.854893,736
491096,641352,114,0.850909,736
488736,641352,115,0.853580,688
490720,641352,115,0.851333,688
494056,641352,115,0.847432,688
496808,641352,115,0.844047,688
498144,641352,115,0.842318,688
500568,641352,115,0.839132,688
500312,641352,115,0.839530,688
499096,641352,116,0.841106,688
497520,641352,116,0.843162,688
496296,641352,116,0.844736,688
492216,641352,116,0.849633,688
494464,641352,116,0.846948,688
495216,641352,116,0.845990,688
495200,641352,117,0.846019,680
491536,641352,116,0.837042,680
490048,641352,116,0.838923,680
490280,641352,116,0.838583,680
487528,641352,116,0.841916,680
489736,641352,116,0.839242,680
493232,641352,116,0.834853,680
496928,641352,116,0.829949,680
498584,641352,116,0.827619,680
498200,641352,117,0.828150,680
502288,641352,117,0.822258,680
500952,641352,117,0.824274,680
499928,641352,118,0.825736,680
496104,641352,118,0.831053,680
492048,641352,118,0.836346,680
490408,641352,118,0.838428,680
493064,641352,118,0.835067,680
489320,641352,119,0.839684,680
485712,641352,119,0.843950,680
487208,641352,119,0.842177,680
484472,641352,119,0.845346,680
483752,641352,119,0.846198,680
486968,641352,119,0.842510,680
487656,641352,119,0.841654,680
488144,641352,119,0.841025,680
489368,641352,119,0.839511,680
493424,641352,119,0.834425,680
491664,641352,119,0.836705,680
487928,641352,118,0.764668,680
490488,641352,118,0.760036,680
492096,641352,118,0.757000,680
493584,641352,118,0.754114,680
489752,641352,118,0.761276,680
491256,641352,118,0.758461,680
490672,641352,119,0.759528,680
491016,641352,118,0.758828,720
492832,641352,118,0.755370,720
496800,641352,118,0.747571,720
493608,641352,119,0.753809,720
491040,641352,118,0.758784,720
490832,641352,118,0.759281,704
492208,641352,118,0.756657,704
495944,641352,117,0.749480,712
499528,641352,117,0.742101,712
502544,641352,117,0.735529,712
501584,641352,117,0.737728,712
503992,641352,116,0.732377,728
503888,641352,116,0.732719,728
506800,641352,116,0.725900,728
507280,641352,116,0.724647,728
504456,641352,116,0.731328,728
503160,641352,116,0.734345,728
502144,641352,115,0.736790,728
505640,641352,115,0.728836,728
508816,641352,115,0.721170,728
511400,641352,115,0.714583,728
510656,641352,115,0.716598,728
512656,641352,114,0.711329,776
510112,641352,114,0.717965,776
513048,641352,113,0.710404,784
512576,641352,114,0.711727,752
512232,641352,114,0.712851,712
508264,641352,114,0.722900,712
511792,641352,114,0.713988,712
514352,641352,114,0.707118,712
512840,641352,113,0.711392,712
514040,641352,113,0.708085,712
513304,641352,113,0.710171,712
517368,641352,113,0.698886,712
517128,641352,113,0.699705,712
520888,641352,113,0.688504,712
523928,641352,113,0.678788,712
523896,641352,113,0.679047,712
526416,641352,113,0.697115,712
524848,641352,113,0.702103,712
523096,641352,113,0.707469,712
519216,641352,114,0.718468,688
522424,641352,114,0.709354,688
526000,641352,114,0.735869,688
524744,641352,114,0.739375,688
526912,641352,114,0.733361,688
528160,641352,114,0.729714,688
524432,641352,113,0.619674,688
526896,641352,112,0.609890,696
524896,641352,113,0.618031,648
521736,641352,113,0.630121,648
517968,641352,113,0.643542,648
521000,641352,113,0.632787,648
524496,641352,113,0.619581,648
527224,641352,113,0.637541,648
527104,641352,113,0.638175,648
526528,641352,113,0.640514,648
527624,641352,113,0.636204,648
529824,641352,113,0.651554,648
526616,641352,113,0.663320,648
522936,641352,113,0.675853,648
523912,641352,113,0.672504,648
524928,641352,113,0.668951,648
522000,641352,112,0.678854,648
523832,641352,112,0.672768,648
521664,641352,112,0.679918,648
524904,641352,112,0.669194,648
523464,641352,113,0.673978,648
522520,641352,113,0.677194,648
518928,641352,113,0.688469,648
520144,641352,113,0.684644,648
517240,641352,113,0.693435,648
517056,641352,113,0.694105,648
516168,641352,113,0.696779,648
516544,641352,113,0.695574,648
518320,641352,113,0.690276,648
518632,641352,113,0.689209,648
522184,641352,113,0.678115,648
519104,641352,113,0.687798,648
516856,641352,112,0.694681,648
517904,641352,112,0.691501,648
516872,641352,112,0.694635,648
518360,641352,112,0.690158,648
515424,641352,113,0.698626,640
514600,641352,113,0.701046,640
516208,641352,113,0.696417,640
517232,641352,113,0.693342,640
519504,641352,113,0.686471,640
522440,641352,113,0.677168,640
520216,641352,113,0.684301,640
517064,641352,113,0.693828,640
518856,641352,113,0.688421,640
522088,641352,113,0.678294,640
521544,641352,113,0.680170,640
518888,641352,113,0.688469,640
520896,641352,113,0.682199,640
523944,641352,113,0.672266,640
520416,641352,113,0.683685,640
518872,641352,113,0.688517,640
515376,641352,113,0.698760,640
512792,641352,113,0.705942,640
516096,641352,113,0.696734,640
518112,641352,113,0.690772,640
515704,641352,114,0.697751,624
512488,641352,115,0.706537,624
513632,641352,115,0.703341,624
516312,641352,115,0.695756,624
514144,641352,115,0.701946,624
517584,641352,115,0.692086,624
518160,641352,115,0.690253,624
520016,641352,115,0.684521,624
516776,641352,115,0.694290,624
512712,641352,116,0.705558,624
514696,641352,116,0.700030,624
512272,641352,116,0.706728,624
509520,641352,116,0.713963,624
507248,641352,115,0.719809,624
509336,641352,115,0.714547,624
506272,641352,115,0.722150,624
509208,641352,115,0.714868,624
511312,641352,115,0.709375,624
511952,641352,115,0.707574,624
509744,641352,115,0.713398,624
511800,641352,115,0.707974,624
512384,641352,115,0.706304,624
509472,641352,116,0.713842,624
511376,641352,116,0.708833,624
508256,641352,117,0.716759,624
506472,641352,117,0.721215,624
507448,641352,117,0.718741,624
505408,641352,117,0.723739,624
502288,641352,117,0.730991,624
506048,641352,117,0.722226,624
502056,641352,116,0.731614,624
503104,641352,116,0.729160,624
504008,641352,115,0.727010,664
500744,641352,116,0.734302,664
503960,641352,115,0.727010,712
507152,641352,114,0.719441,728
504256,641352,114,0.726402,728
500184,641352,115,0.735480,728
500976,641352,114,0.733657,776
503976,641352,114,0.726826,776
500536,641352,114,0.734615,776
498256,641352,114,0.739571,776
499744,641352,114,0.736322,776
501408,641352,114,0.732604,776
501016,641352,115,0.733465,776
501504,641352,114,0.732357,792
500920,641352,114,0.733745,792
497512,641352,113,0.741182,792
495992,641352,114,0.744281,792
499760,641352,114,0.736357,792
502736,641352,114,0.729719,792
500904,641352,114,0.733884,792
499680,641352,114,0.736630,792
495720,641352,114,0.744924,792
493472,641352,114,0.749444,792
497392,641352,114,0.741529,792
500928,641352,114,0.733937,792
499504,641352,114,0.737108,792
497728,641352,115,0.740835,792
497336,641352,115,0.741743,792
501408,641352,115,0.732991,792
503568,641352,115,0.728053,792
502984,641352,115,0.729485,792
500424,641352,115,0.735238,792
500368,641352,116,0.735411,768
502872,641352,116,0.729791,768
506480,641352,116,0.721310,768
504928,641352,116,0.725086,768
505904,641352,116,0.722682,768
505328,641352,116,0.724152,768
504080,641352,115,0.727267,768
506472,641352,114,0.721597,800
507368,641352,114,0.719325,800
507928,641352,114,0.717842,800
506912,641352,115,0.720408,760
504360,641352,115,0.726587,736
507952,641352,115,0.717940,736
507368,641352,115,0.719480,736
509400,641352,114,0.714386,768
512704,641352,114,0.705707,768
509208,641352,114,0.714868,768
510552,641352,114,0.711339,768
513944,641352,114,0.702231,768
514920,641352,114,0.699407,768
516096,641352,114,0.695962,768
517872,641352,113,0.690819,768
515248,641352,113,0.698492,768
517000,641352,113,0.693366,768
514856,641352,113,0.699585,768
518104,641352,113,0.690134,768
517976,641352,112,0.690795,768
515736,641352,112,0.697390,768
516872,641352,112,0.694013,768
520864,641352,112,0.681900,768
517448,641352,111,0.692483,768
513432,641352,110,0.704012,768
510200,641352,111,0.712484,768
506896,641352,111,0.720773,768
505760,641352,111,0.723588,768
504792,641352,111,0.725959,768
502112,641352,112,0.732021,768
498528,641352,112,0.739822,768
496520,641352,112,0.744039,768
494864,641352,112,0.747433,768
496384,641352,112,0.744314,768
497680,641352,112,0.741578,768
500272,641352,112,0.736031,768
499056,641352,112,0.738716,768
501600,641352,111,0.733254,768
502224,641352,111,0.731773,768
504448,641352,111,0.726642,768
501760,641352,111,0.732798,768
504768,641352,111,0.725903,768
505064,641352,111,0.725105,768
506760,641352,111,0.720985,768
504600,641352,111,0.726181,768
506576,641352,111,0.721425,768
505328,641352,112,0.724377,768
508440,641352,112,0.716778,768
508480,641352,111,0.716581,808
512328,641352,111,0.706601,808
509136,641352,112,0.714868,792
506872,641352,112,0.720543,792
509888,641352,112,0.712972,792
509264,641352,112,0.714667,792
508968,641352,113,0.715448,776
510008,641352,112,0.712789,792
508984,641352,112,0.715488,792
510200,641352,112,0.712301,792
508704,641352,112,0.716184,792
509360,641352,112,0.714426,792
509616,641352,112,0.713661,792
512736,641352,112,0.705430,792
511616,641352,112,0.708519,792
512472,641352,112,0.706134,792
514280,641352,111,0.701156,824
511312,641352,111,0.709229,824
511760,641352,111,0.707931,824
508056,641352,112,0.717350,824
505120,641352,111,0.724620,824
507792,641352,111,0.718116,824
505024,641352,112,0.724732,824
505760,641352,112,0.722890,824
507096,641352,112,0.719577,824
505952,641352,112,0.722435,824
508464,641352,112,0.716224,824
504880,641352,112,0.724956,824
508104,641352,112,0.717114,824
506256,641352,112,0.721712,824
509704,641352,112,0.713114,824
508952,641352,112,0.715128,824
506920,641352,113,0.720196,792
504640,641352,113,0.725700,792
506480,641352,113,0.721253,792
510392,641352,113,0.711441,792
513864,641352,113,0.702121,792
510032,641352,113,0.712362,792
509016,641352,112,0.715168,792
504992,641352,112,0.724993,792
506688,641352,112,0.720869,792
507136,641352,112,0.719674,792
506816,641352,112,0.720581,784
508464,641352,112,0.716442,784
509256,641352,112,0.714346,784
506304,641352,112,0.721693,784
508248,641352,112,0.716857,784
504976,641352,112,0.724825,784
506720,641352,112,0.720581,784
504520,641352,112,0.706904,784
504560,641352,111,0.706765,800
500760,641352,111,0.715997,800
504800,641352,110,0.706269,808
503808,641352,110,0.708831,808
500592,641352,111,0.716590,760
502160,641352,111,0.712801,760
502680,641352,111,0.711445,760
501176,641352,110,0.715233,760
504808,641352,110,0.706368,760
503072,641352,110,0.710733,760
504992,641352,110,0.705910,760
504024,641352,110,0.708459,744
505648,641352,109,0.704388,760
503672,641352,109,0.709397,760
505424,641352,108,0.705051,768
504584,641352,108,0.707259,768
505304,641352,108,0.705351,768
504568,641352,108,0.707299,768
502552,641352,108,0.712306,768
501896,641352,108,0.713975,768
503112,641352,108,0.710965,768
499864,641352,108,0.718685,768
497768,641352,108,0.723490,768
499768,641352,108,0.718904,768
495904,641352,108,0.727535,768
499560,641352,108,0.719377,768
502952,641352,108,0.711349,768
503200,641352,107,0.710753,768
502968,641352,107,0.711426,768
499592,641352,107,0.719413,768
499464,641352,107,0.719866,744
502056,641352,107,0.713767,744
503032,641352,106,0.711407,760
506088,641352,106,0.703762,760
507400,641352,105,0.700304,800
503328,641352,105,0.710598,800
507040,641352,105,0.701233,800
505552,641352,105,0.705131,800
507000,641352,105,0.701335,800
506856,641352,106,0.701705,800
510384,641352,106,0.692248,800
507376,641352,105,0.700490,800
505272,641352,106,0.705831,800
502472,641352,107,0.712649,800
499968,641352,107,0.718594,800
499928,641352,108,0.718722,784
503880,641352,108,0.709299,784
503584,641352,107,0.710250,784
501376,641352,108,0.715494,784
499712,641352,109,0.719322,784
501688,641352,109,0.714652,784
505200,641352,108,0.706149,792
504224,641352,109,0.708557,792
507296,641352,109,0.700717,792
506648,641352,109,0.702503,792
507776,641352,109,0.699474,792
507736,641352,110,0.699682,752
505680,641352,110,0.705051,752
506312,641352,109,0.703377,784
505336,641352,110,0.705870,768
505112,641352,111,0.706507,736
505672,641352,111,0.704990,736
506360,641352,111,0.703134,736
506400,641352,110,0.702930,776
505768,641352,111,0.704609,744
506584,641352,111,0.702421,744
509384,641352,111,0.694974,744
509632,641352,111,0.694178,744
508840,641352,111,0.696425,744
505504,641352,111,0.705151,744
502944,641352,111,0.711541,744
506648,641352,111,0.702258,744
510048,641352,111,0.693183,744
507440,641352,111,0.700221,744
508360,641352,110,0.697694,792
509072,641352,110,0.695680,792
509920,641352,110,0.693270,792
512352,641352,110,0.686398,792
513768,641352,109,0.682264,816
510976,641352,109,0.690315,816
514136,641352,109,0.681190,816
511744,641352,109,0.688178,816
514216,641352,109,0.680956,816
510296,641352,110,0.692051,816
506408,641352,110,0.702441,816
510280,641352,110,0.692095,816
512344,641352,110,0.686216,816
510896,641352,110,0.690403,816
510640,641352,109,0.691372,816
514672,641352,109,0.717396,816
515408,641352,108,0.715379,848
513016,641352,108,0.721689,848
513880,641352,108,0.719364,848
512432,641352,108,0.723158,848
513624,641352,108,0.720020,848
512576,641352,108,0.722797,848
511728,641352,108,0.725027,848
510872,641352,108,0.727240,848
510208,641352,109,0.728863,840
508224,641352,109,0.733653,840
504480,641352,110,0.742051,840
505112,641352,109,0.740583,880
505488,641352,109,0.739648,880
505656,641352,109,0.739169,880
503872,641352,108,0.743279,880
507840,641352,108,0.734337,880
509432,641352,108,0.730504,880
511304,641352,108,0.725873,880
513480,641352,108,0.720307,880
509448,641352,108,0.694437,880
513040,641352,108,0.684322,880
509168,641352,108,0.695188,880
510344,641352,108,0.691876,880
506808,641352,109,0.701253,880
509976,641352,109,0.692749,880
508368,641352,110,0.697061,880
511896,641352,109,0.687414,888
508560,641352,109,0.696658,888
509040,641352,109,0.695252,888
507168,641352,109,0.700304,888
506360,641352,110,0.702380,888
504840,641352,110,0.706328,888
505808,641352,110,0.703782,888
505752,641352,109,0.704166,888
502360,641352,109,0.712592,888
502592,641352,108,0.711981,912
500896,641352,109,0.715978,912
503680,641352,109,0.709241,912
506544,641352,108,0.702033,936
502776,641352,107,0.711599,936
504624,641352,107,0.706983,936
506504,641352,107,0.702135,936
503488,641352,108,0.709649,936
502928,641352,108,0.711119,936
504120,641352,108,0.708106,936
506144,641352,108,0.702930,936
502592,641352,109,0.711694,936
504240,641352,108,0.707575,984
502320,641352,108,0.712344,984
499592,641352,108,0.696326,984
502240,641352,107,0.689566,1024
503896,641352,106,0.685229,1032
504664,641352,105,0.683079,1072
502680,641352,105,0.688431,1072
503056,641352,105,0.687329,1072
501360,641352,104,0.691933,1072
503024,641352,104,0.687538,1072
502576,641352,104,0.688824,1072
504856,641352,104,0.682692,1072
501152,641352,104,0.692459,1072
504064,641352,104,0.684805,1072
503144,641352,105,0.687350,1024
499848,641352,104,0.695951,1024
503112,641352,104,0.687558,1024
500832,641352,104,0.693505,1024
498832,641352,104,0.698553,1024
499504,641352,104,0.696797,1024
499616,641352,104,0.696404,1024
501352,641352,104,0.691954,1024
497592,641352,103,0.701415,1024
496624,641352,103,0.703811,1024
500032,641352,103,0.695497,1024
503416,641352,103,0.686765,1024
503040,641352,103,0.687871,1024
503608,641352,103,0.686261,1024
502392,641352,103,0.689546,1024
500416,641352,103,0.694663,1024
503912,641352,103,0.685588,1024
501488,641352,103,0.691994,1016
503320,641352,103,0.687162,1016
502632,641352,103,0.689072,1016
504416,641352,102,0.684338,1040
506176,641352,102,0.679458,1040
504480,641352,102,0.684274,1000
508240,641352,102,0.673813,1000
506408,641352,102,0.679063,1000
508616,641352,102,0.672743,1000
506856,641352,102,0.677827,1000
505664,641352,102,0.681224,1000
505712,641352,101,0.681073,1008
503224,641352,102,0.687808,960
501728,641352,103,0.691731,928
498120,641352,104,0.700613,928
499248,641352,104,0.697775,928
498728,641352,104,0.699153,928
500944,641352,104,0.693585,928
503272,641352,104,0.687517,928
504000,641352,104,0.685482,928
504336,641352,103,0.684551,944
504224,641352,103,0.684975,944
508080,641352,103,0.674289,944
505408,641352,104,0.681679,944
508456,641352,104,0.673085,944
507728,641352,104,0.675282,944
504280,641352,104,0.684826,944
503760,641352,104,0.686324,944
504408,641352,104,0.684487,944
507840,641352,104,0.674967,944
509152,641352,104,0.671089,944
506632,641352,104,0.678336,944
507928,641352,103,0.674606,984
505280,641352,104,0.682025,944
505040,641352,104,0.682800,944
506232,641352,104,0.679436,944
506936,641352,104,0.677362,944
503344,641352,104,0.687162,944
506032,641352,103,0.679984,944
502456,641352,102,0.605549,944
498960,641352,102,0.616790,944
501248,641352,102,0.609454,944
503512,641352,102,0.601911,944
500112,641352,102,0.613056,944
499680,641352,102,0.614558,944
499536,641352,102,0.615156,944
495680,641352,103,0.626778,944
498480,641352,103,0.618263,944
501528,641352,103,0.608556,944
499592,641352,103,0.614833,944
497048,641352,104,0.622592,944
494248,641352,104,0.630917,944
497568,641352,104,0.621032,944
499328,641352,104,0.615504,944
500320,641352,104,0.612250,944
497336,641352,105,0.621441,944
495592,641352,105,0.626754,944
492120,641352,104,0.636923,936
495696,641352,104,0.626614,936
492376,641352,104,0.636214,936
490272,641352,104,0.642093,936
491880,641352,104,0.637586,936
495448,641352,104,0.627338,936
491784,641352,104,0.637850,936
494272,641352,104,0.630734,936
494416,641352,104,0.630184,936
497184,641352,104,0.621922,936
495160,641352,104,0.628036,936
491504,641352,104,0.638488,936
495072,641352,104,0.628292,936
493128,641352,104,0.633978,936
495656,641352,104,0.626591,936
498080,641352,104,0.619215,936
500616,641352,104,0.611187,936
502344,641352,104,0.605471,936
500136,641352,104,0.612704,936
499464,641352,104,0.614957,936
498728,641352,104,0.617381,936
502816,641352,104,0.604239,936
499800,641352,105,0.613909,936
500672,641352,105,0.611010,936
501544,641352,104,0.608221,936
501840,641352,104,0.607110,936
501464,641352,103,0.608633,936
504048,641352,103,0.599987,936
502632,641352,103,0.604921,912
505360,641352,102,0.595697,936
503480,641352,102,0.602204,936
502352,641352,102,0.606071,936
501160,641352,103,0.609914,936
504248,641352,102,0.599718,960
504208,641352,103,0.599987,920
500800,641352,102,0.611416,920
500240,641352,103,0.613182,920
497816,641352,103,0.620791,920
498424,641352,103,0.618801,920
499640,641352,102,0.614932,960
499512,641352,102,0.615479,960
500120,641352,102,0.613433,960
497088,641352,102,0.622855,960
500616,641352,102,0.611871,960
500056,641352,101,0.613934,960
502288,641352,101,0.606669,960
505800,641352,101,0.594762,960
508504,641352,101,0.585052,960
504808,641352,101,0.598152,960
502840,641352,102,0.604711,960
505880,641352,102,0.594320,960
509752,641352,102,0.580316,960
510160,641352,102,0.578623,960
512528,641352,102,0.569425,960
508576,641352,103,0.584270,960
512584,641352,103,0.605701,960
509016,641352,103,0.618187,960
512576,641352,103,0.605730,960
509048,641352,103,0.618080,960
507544,641352,103,0.623202,960
504280,641352,102,0.633835,960
501768,641352,102,0.641542,960
505624,641352,102,0.629655,960
503888,641352,102,0.635183,960
504040,641352,102,0.634572,960
501128,641352,102,0.643418,960
504016,641352,102,0.634645,960
506280,641352,101,0.627580,960
509576,641352,101,0.616629,960
505536,641352,101,0.629931,960
506344,641352,101,0.627223,960
508904,641352,100,0.618721,1008
505864,641352,100,0.628747,1008
508648,641352,100,0.619573,1008
507096,641352,101,0.624656,1008
508624,641352,101,0.619493,1008
505320,641352,100,0.630458,1008
504120,641352,100,0.634326,1008
505792,641352,100,0.628974,1008
509784,641352,100,0.615764,1008
508032,641352,101,0.621607,1008
509696,641352,101,0.615900,1008
508504,641352,101,0.620050,1008
510696,641352,101,0.612486,1008
507696,641352,100,0.622863,1008
510144,641352,100,0.614541,1008
506576,641352,100,0.626482,1008
509560,641352,100,0.616521,1008
506856,641352,100,0.625713,968
509544,641352,100,0.616710,968
508696,641352,99,0.619865,968
512552,641352,99,0.606470,968
508496,641352,100,0.620368,968
508648,641352,100,0.619706,968
506744,641352,100,0.626072,968
503816,641352,100,0.635378,968
504912,641352,100,0.631856,968
504424,641352,101,0.633416,952
505920,641352,101,0.628595,952
505200,641352,102,0.630859,952
502496,641352,103,0.639121,952
500872,641352,104,0.643907,952
503744,641352,104,0.635207,952
501016,641352,105,0.643418,928
500368,641352,105,0.645436,928
499024,641352,105,0.649405,928
497808,641352,106,0.652800,928
500416,641352,106,0.645298,928
497808,641352,106,0.652800,928
497000,641352,106,0.655151,928
498384,641352,106,0.651200,928
501032,641352,106,0.643511,928
502168,641352,106,0.640026,928
502568,641352,106,0.638690,928
501832,641352,105,0.641164,928
503944,641352,105,0.634670,928
500432,641352,105,0.645252,928
503872,641352,105,0.634890,928
507848,641352,105,0.622158,928
504520,641352,106,0.632749,928
503656,641352,106,0.635549,928
506328,641352,106,0.627070,928
506472,641352,106,0.626456,928
506872,641352,106,0.625017,928
503208,641352,107,0.636618,880
506360,641352,107,0.626661,880
507072,641352,107,0.624216,880
509976,641352,107,0.614405,880
507712,641352,108,0.621974,880
508712,641352,108,0.618508,880
507120,641352,108,0.623904,880
504256,641352,108,0.633194,856
503440,641352,107,0.635987,856
506216,641352,106,0.627248,888
505024,641352,106,0.631159,888
506512,641352,106,0.626303,888
504736,641352,106,0.632055,888
507536,641352,106,0.622994,888
509856,641352,106,0.615113,888
512168,641352,106,0.606924,888
511560,641352,106,0.609235,888
514624,641352,105,0.598053,928
514264,641352,105,0.599559,928
515344,641352,104,0.595547,928
513032,641352,104,0.604212,928
515832,641352,104,0.593708,928
512656,641352,103,0.605730,928
509008,641352,102,0.618641,928
510768,641352,102,0.612513,928
512496,641352,101,0.606385,952
508424,641352,102,0.620341,952
510384,641352,102,0.613585,952
509072,641352,102,0.618187,952
507352,641352,103,0.623853,952
509560,641352,103,0.616386,952
510112,641352,103,0.614350,952
506680,641352,104,0.625713,952
503632,641352,103,0.635549,952
506064,641352,103,0.627834,952
507560,641352,103,0.622863,952
506568,641352,104,0.626072,952
508448,641352,104,0.619785,952
506800,641352,104,0.625481,904
504784,641352,103,0.632154,904
503208,641352,103,0.637126,904
499120,641352,103,0.649202,904
500464,641352,103,0.645228,904
500712,641352,103,0.644372,904
501632,641352,103,0.641542,904
498552,641352,103,0.650529,904
495960,641352,102,0.657900,904
497760,641352,102,0.652866,904
498288,641352,102,0.651267,904
496496,641352,103,0.656195,904
495624,641352,104,0.658543,904
499392,641352,104,0.648024,904
503168,641352,104,0.636812,904
501368,641352,104,0.642318,904
504848,641352,104,0.631657,904
507720,641352,104,0.622341,904
505968,641352,105,0.628012,896
504312,641352,105,0.633367,888
507384,641352,105,0.623489,888
510328,641352,105,0.613503,888
507784,641352,104,0.622341,888
509792,641352,104,0.615493,888
507104,641352,104,0.624552,888
503368,641352,105,0.636279,880
502736,641352,106,0.638306,840
501640,641352,106,0.641707,840
501072,641352,106,0.643511,840
500824,641352,106,0.644372,840
501056,641352,106,0.643558,840
503904,641352,106,0.634914,840
502296,641352,106,0.639907,840
504328,641352,106,0.633613,840
507008,641352,106,0.625017,840
509648,641352,106,0.616143,840
507160,641352,106,0.624526,840
503664,641352,107,0.635500,840
505736,641352,107,0.628924,840
505760,641352,107,0.628696,840
507168,641352,107,0.624034,840
504488,641352,107,0.632675,840
502024,641352,108,0.640169,832
498448,641352,108,0.650619,832
500104,641352,108,0.645782,832
503928,641352,108,0.634277,832
506144,641352,108,0.627197,832
509400,641352,108,0.616359,832
505640,641352,109,0.628645,832
508752,641352,109,0.618374,832
506712,641352,109,0.625223,832
507256,641352,109,0.623307,832
507208,641352,110,0.623489,824
504408,641352,110,0.632526,824
501328,641352,109,0.642107,824
503960,641352,109,0.634056,824
506768,641352,109,0.625069,824
508128,641352,108,0.620632,824
504776,641352,107,0.565790,824
505496,641352,106,0.563133,824
502864,641352,106,0.572863,824
505432,641352,106,0.563371,824
504528,641352,106,0.567019,784
506688,641352,106,0.558813,784
504424,641352,107,0.567223,784
501992,641352,106,0.576243,784
500280,641352,106,0.582304,784
504072,641352,106,0.568850,784
501280,641352,107,0.578716,784
502040,641352,107,0.575908,784
504184,641352,107,0.568096,784
506752,641352,107,0.558389,784
503272,641352,107,0.571381,784
502936,641352,107,0.572806,768
504216,641352,107,0.568038,768
501528,641352,108,0.577581,768
499056,641352,108,0.586151,768
497560,641352,108,0.591233,768
498952,641352,108,0.586498,768
500256,641352,108,0.581951,768
504232,641352,108,0.567806,768
506168,641352,108,0.560473,768
504504,641352,108,0.566815,768
505272,641352,108,0.563815,768
502744,641352,109,0.572976,768
499488,641352,109,0.584385,768
503304,641352,109,0.570980,768
504392,641352,108,0.566903,808
502104,641352,107,0.575431,808
505928,641352,107,0.594443,808
504176,641352,107,0.600632,792
501984,641352,108,0.607855,792
502048,641352,107,0.607518,832
499264,641352,108,0.616338,832
500304,641352,108,0.612939,832
502512,641352,108,0.605695,832
