used_memory,heap_memory,free_blocks,external_fragmentation,internal_fragmentation
158840,203448,29,0.882805,24
155848,203448,30,0.891039,24
152616,203448,30,0.898831,24
150408,203448,30,0.903574,24
148840,203448,30,0.906707,24
148984,203448,30,0.910221,24
146456,203448,29,0.895261,24
145208,203448,29,0.893311,24
146520,203448,29,0.895133,24
146848,203448,29,0.901639,24
149280,203448,29,0.909682,24
151648,203448,29,0.906730,24
149920,203448,29,0.910138,24
152344,203448,29,0.905844,24
152544,203448,29,0.910739,24
149840,203448,30,0.915706,24
151496,203448,30,0.914178,24
154096,203448,30,0.916998,24
157248,203448,30,0.924756,24
158632,203448,30,0.924460,24
159480,203448,30,0.930151,24
161976,203448,30,0.927892,24
162200,203448,30,0.933363,24
162400,203448,30,0.932899,24
163960,203448,30,0.931375,24
165224,203448,30,0.934490,24
169056,207328,30,0.934490,24
169352,207328,30,0.935277,24
171096,207328,30,0.933577,24
169112,207328,31,0.937623,24
170696,207328,31,0.934850,24
172480,207328,31,0.931849,24
169792,207328,31,0.886209,24
169848,207328,31,0.889113,24
171832,207328,31,0.933226,24
168208,207328,32,0.890647,0
171320,207328,32,0.934305,0
175160,211216,32,0.934305,0
174312,211216,33,0.936099,0
177872,214824,33,0.936099,0
180056,217056,33,0.936099,0
177872,217056,34,0.934280,0
178024,217056,34,0.939937,0
176440,217056,34,0.941380,0
175640,217056,34,0.942780,0
175160,217056,35,0.943543,0
178400,220344,35,0.943543,0
181760,223752,35,0.943543,0
178064,223752,36,0.906874,0
178240,223752,36,0.912021,0
179672,223752,36,0.946504,0
180520,223752,36,0.946290,0
179672,223752,36,0.946504,0
179472,223752,37,0.946784,0
175920,223752,38,0.914894,0
176840,223752,38,0.936617,0
172840,223752,38,0.872724,0
169600,223752,38,0.881424,0
172192,223752,38,0.884040,0
174192,223752,38,0.925742,0
175824,223752,38,0.926586,0
176936,223752,38,0.936317,0
178448,223752,38,0.947919,0
181632,226984,38,0.947919,0
183136,226984,38,0.946829,0
187008,230904,38,0.946829,0
189072,233016,38,0.946829,0
192968,236960,38,0.946829,0
192808,236960,38,0.941814,0
196088,240288,38,0.941814,0
199336,243584,38,0.941814,0
195440,243584,39,0.906274,0
195216,243584,40,0.906776,0
196904,243584,40,0.945277,0
197112,243584,40,0.945729,0
196472,243584,39,0.941188,0
193880,243584,40,0.939900,0
195048,243584,40,0.943119,0
196800,243584,40,0.946151,0
198032,243584,40,0.948702,0
195928,243584,41,0.948603,0
193376,243584,40,0.912812,0
192872,243584,41,0.913809,0
194032,243584,41,0.939552,0
197072,246672,41,0.939552,0
193464,246672,41,0.878632,0
192808,246672,41,0.880440,0
195480,246672,41,0.934232,0
191400,246672,41,0.906594,0
192368,246672,41,0.925932,0
190384,246672,41,0.928963,0
188616,246672,42,0.931405,0
189336,246672,42,0.930523,0
189416,246672,42,0.932880,0
190504,246672,42,0.940729,0
188520,246672,42,0.943070,0
190240,246672,42,0.944427,0
190784,246672,42,0.945223,0
191376,246672,42,0.946482,0
193560,246672,42,0.948225,0
192840,246672,43,0.949020,0
190168,246672,44,0.946120,0
188664,246672,44,0.947755,0
190976,246672,44,0.950968,0
193048,246672,44,0.951654,0
192720,246672,45,0.951992,0
193040,246672,45,0.953500,0
193216,246672,45,0.954655,0
194368,246672,45,0.954690,0
194144,246672,46,0.954914,0
197832,250408,46,0.954914,0
194648,250408,45,0.925756,0
196464,250408,45,0.956277,0
194032,250408,44,0.937611,0
197472,253896,44,0.937611,0
194904,253896,43,0.908057,0
193816,253896,44,0.909940,0
190912,253896,43,0.885246,0
187704,253896,43,0.891539,0
187032,253896,44,0.892752,0
183008,253896,45,0.899488,0
182952,253896,46,0.899576,0
179824,253896,47,0.904246,0
179280,253896,47,0.905082,0
177408,253896,46,0.896413,0
180648,253896,46,0.903199,0
180864,253896,46,0.906797,0
179352,253896,46,0.908941,0
183232,253896,46,0.937023,0
185032,253896,46,0.936436,0
183432,253896,46,0.938081,0
179744,253896,46,0.937359,0
176056,253896,47,0.940607,0
172616,253896,47,0.903817,0
174680,253896,47,0.930148,0
174736,253896,47,0.931484,0
177936,253896,47,0.938910,0
174696,253896,47,0.900155,0
178120,253896,47,0.938747,0
179632,253896,47,0.944214,0
178160,253896,46,0.938058,0
176776,253896,47,0.939277,0
178968,253896,47,0.944797,0
181664,253896,47,0.945539,0
181456,253896,46,0.918260,0
180336,253896,45,0.919746,0
182968,253896,45,0.944555,0
181736,253896,45,0.945639,0
183792,253896,45,0.949388,0
187240,257392,45,0.949388,0
186088,257392,45,0.950328,0
182664,257392,46,0.949653,0
185048,257392,46,0.951080,0
188288,260680,46,0.951080,0
189760,260680,46,0.958037,0
193384,264352,46,0.958037,0
193064,264352,45,0.947388,0
191488,264352,45,0.948681,0
189672,264352,44,0.907305,0
192616,264352,44,0.947828,0
191912,264352,45,0.948387,0
192360,264352,45,0.949221,0
191392,264352,45,0.950000,0
192392,264352,45,0.955577,0
193296,264352,45,0.958157,0
193216,264352,45,0.958240,0
191152,264352,46,0.959538,0
190712,264352,47,0.959804,0
189600,264352,47,0.948730,0
189616,264352,47,0.949623,0
193480,268264,47,0.949623,0
193376,268264,46,0.932285,0
193832,268264,46,0.939229,0
196096,268264,46,0.947607,0
196552,268264,46,0.954972,0
192672,268264,45,0.884924,0
191000,268264,44,0.887806,0
193048,268264,44,0.914973,0
193424,268264,44,0.920672,0
195368,268264,44,0.948426,0
191576,268264,45,0.945729,0
190984,268264,44,0.946259,0
189184,268264,45,0.947595,0
190568,268264,45,0.951951,0
191472,268264,45,0.954613,0
191856,268264,45,0.957092,0
190384,268264,45,0.953282,0
